"MessageId","LaunchTime","Title","Content","StudentId"
"824","0000-00-00 00:00:00"," he doesnt care about it at all so changing the su",""" Yeah I heard he hated fan fiction","100"
"825","0000-00-00 00:00:00"," but it is like an extension of me some days.""",""" It seems like that is what I do the vast majority of my day.  I'm not ready to upload my mind to a computer or memory stick like transhumanists","303"
"826","0000-00-00 00:00:00"," Transhumanist must be missing key elements of the",""" I agree theres so much we dont understand about the human mind","176"
"827","0000-00-00 00:00:00"," but that's beside the point.""",""" Are you a PC or a Mac?  Be warned that being a smoker an an apple computer user could actually void the warranty as they see it as a biohazard if someone smokes by it.  I am neither","1368"
"828","0000-00-00 00:00:00"," seems kind of random to void a warranty because o",""" I have a mac and I dont smoke but its good  to know","1082"
"829","0000-00-00 00:00:00"," which apparently the Russians were able to make i",""" Maybe they should have tried to make a water-based computer","293"
"83","0000-00-00 00:00:00"," the martial arts part...  definitely not the danc",""" It has been great chatting but I must go!  Gotta go get my Bruce Lee on","155"
"830","0000-00-00 00:00:00"," not sure is the best idea to mix water with tech""",""" I wonder if they still make computers that ran on water","1239"
"831","0000-00-00 00:00:00"," Me too.  You know that every human society has wo"," Do you like to use computers? ","1136"
"832","0000-00-00 00:00:00",""" I would hope so.  lol  I guess it depends on you"," Yes I love computers. I can't imagine my life without one. In 1936 the Russians made one that ran on water.","1098"
"833","0000-00-00 00:00:00"," a lot of power comes from water. """,""" Interesting. If you think about it","1420"
"834","0000-00-00 00:00:00",""" Are you a fan of books?  I personally read a lot"," Yes such as hydropower. Apple computer's seem to be quite sensitive because if you smoke near an Apple Computer it voids the warranty.","1295"
"835","0000-00-00 00:00:00"," but I wonder if it is the same for the iphone?""",""" Interesting. That doesn't sound true","1417"
"836","0000-00-00 00:00:00",""" That is sort of odd.  There is even a wiki that "," I don't know what you mean? There is a group called transhumanist's that want to upload their minds to computers and memory sticks!","798"
"837","0000-00-00 00:00:00"," would you? """,""" That sounds pretty cool. I would do it","84"
"838","0000-00-00 00:00:00",""" That surprises me"," I don't know sounds kind of creepy to me! Almost like the work of fiction! Like something from someones imagination!","610"
"839","0000-00-00 00:00:00"," Yeah I think there was a lot of romance just kiss"," I think it would be pretty cool. Do you play minecraft? ","418"
"84","0000-00-00 00:00:00"," Rich people are often cheap."," Ha Ha!!! It was so nice chatting with you as well!! Have a nice day!!! Bye","588"
"840","0000-00-00 00:00:00",""" I see.  Winston Churchill won a Nobel Prize"," I have in the past. Kind of amazing someone built a working computer using only the mine craft building blocks.","425"
"841","0000-00-00 00:00:00"," that is pretty crazy. I'm not even sure how that ",""" Yeah","932"
"842","0000-00-00 00:00:00",""" Same here"," Me neither. I also don't know how the space shuttles general-purpose computer runs on 1 Mb of RAM.","602"
"843","0000-00-00 00:00:00",""" Yeah"," I'm not sure either. It seems like a small amount of ram. ","337"
"844","0000-00-00 00:00:00",""" I heard there was"," Yes it does. Do you like reading fiction? I kind of like reading things that are not based on history or facts.","1252"
"845","0000-00-00 00:00:00"," Do you think that literature should be censored?"," I'm not a huge fan of fiction. Did you know there is a wiki that ranks fictional characters based on powers? ","1291"
"846","0000-00-00 00:00:00"," Absolutely not!  That is why I hated to hear that"," I would like to see that. Edgar Allan Poe wrote the oldest known example of cyborgs in fiction.","587"
"847","0000-00-00 00:00:00"," But should fan fiction be allowed? George RR Mart"," That would be pretty cool. I wonder what the best fictional character is on the wiki? ","451"
"848","0000-00-00 00:00:00"," i think so.  I think it is a great creative outle"," Yes I bet superman is up there. Probably Thor too. Julius Caesar wrote fan fiction of Hercules in his youth. He definitely got started early.","731"
"849","0000-00-00 00:00:00",""" Have you heard of Tommy Orange's debut novel"," Superman definitely has to be up there if not number one. Well nice chatting with you!","585"
"85","0000-00-00 00:00:00"," That's sad...but so true.  I've seen it too much "," Bye","239"
"850","0000-00-00 00:00:00",""" i havenr"," A judge in the 1950s tried to ban a work of science fiction because it featured a black character. Glad times have changed. Nice talking to you too!","1361"
"851","0000-00-00 00:00:00"," It is about Native Americans in modern history bu"," Nice chatting with you too!","670"
"852","0000-00-00 00:00:00"," I think that might be an interesting read."," Hi and good afternoon. Are you a poetry fan? It has a long history dating back to prehistoric times.","885"
"853","0000-00-00 00:00:00"," how are you? i am not a big fan of poetry. Are yo",""" Hi","148"
"854","0000-00-00 00:00:00"," I can take several focuses as long as I can put t"," I think it's fun to read sometimes. The origins are more interesting for me. Early poems in the Eurasian content evolved from folksongs. ","264"
"855","0000-00-00 00:00:00",""" That's good! Some of the people speak directly t"," I dont much about poetry. that is interesting. i guess poetry and songs would be closely related.","1484"
"856","0000-00-00 00:00:00"," drama",""" Yes I suppose they would. They tried to define poetry in ancient Greece such as Aristotle's poetics. It focused on the use of speech in rhetoric","98"
"857","0000-00-00 00:00:00"," so it is related to many arts. Do you have a favo",""" I guess poetry is spoken and written","164"
"858","0000-00-00 00:00:00"," I've been reading a lot of interesting stories th"," I think it's funny when comedians do poetry. I don't really have a favorite poet. Demetri Martin wrote a 224 word palindrome!","1461"
"859","0000-00-00 00:00:00"," backwards and forwards? my head hurts.""",""" that must have taken him quite a while. 224 words","839"
"86","0000-00-00 00:00:00",""" I wonder if someone was fired at fox because of "," do you like dance?","429"
"860","0000-00-00 00:00:00",""" A few different fiction stories"," Yes mine hurts just thinking about it. Edgar Allan Poe is another classic poet and he only received $9 for the publication of his poem the Raven.","910"
"861","0000-00-00 00:00:00"," but maybe it inspired him.""",""" He probably spent it on drugs and booze too. the man was so decadent","888"
"862","0000-00-00 00:00:00"," Yes! It was quite an emotional read. It made me r"," Yeah you probably did. I love the hobbit too. Most of the character names were taken out of an old Icelandic poem called dvergatal.","300"
"863","0000-00-00 00:00:00"," Tolkien loved old languages. he studied them and ",""" Yes","510"
"864","0000-00-00 00:00:00"," I love his works of fiction. I like fiction becau",""" That is so fascinating","550"
"865","0000-00-00 00:00:00",""" I heard that book was pretty good as well"," I like non fiction because i want to keep up with what is going on in the world. ","478"
"866","0000-00-00 00:00:00",""" For sure"," That's good and definitely practical. The author of game of thrones despises fan fiction because he says it is copyright infringement and not a good exercise for aspiring writers. I kind of see where he's coming from.","639"
"867","0000-00-00 00:00:00"," not rehash someone else's. """,""" the fans should try to write their own stories","1174"
"868","0000-00-00 00:00:00",""" Yeah"," Exactly. I think it's so funny authors used have to write on old typewriters. Now they have computers which can basically carry out any sequence of arithmetic or logical operations.","465"
"869","0000-00-00 00:00:00"," the typewriter changes the relationship between t",""" Yes","381"
"87","0000-00-00 00:00:00"," Dogs or cats?"," I love it. Did you know Bruce Lee was a dancer?","435"
"870","0000-00-00 00:00:00",""" I enjoy both fiction and non"," Yes probably mine as well now that you mention it. If you have an Apple computer make sure you don't smoke near it because it voids the warranty. Very nice talking with you this afternoon.","539"
"871","0000-00-00 00:00:00"," i enjoyed chatting!""",""" What about vaping? is vaping ok? LOL Yes","1056"
"872","0000-00-00 00:00:00",""" Yeah"," Ha ha that is very important information I need to know too! Have a good afternoon.","1426"
"873","0000-00-00 00:00:00"," do you use Amazon?""",""" Hello there","1061"
"874","0000-00-00 00:00:00"," I like Amazon",""" Yes","372"
"875","0000-00-00 00:00:00"," especially around Christmas. """,""" Yeah I use their delivery service quite a bit","428"
"876","0000-00-00 00:00:00"," did you know chief executive own the Washington P",""" Amazon is a super large company","193"
"877","0000-00-00 00:00:00",""" I didnt"," No I didn't know that.  Do you know how much the first ever Amazon purchase was for?","607"
"878","0000-00-00 00:00:00"," do you have any idea",""" No I don't know","660"
"879","0000-00-00 00:00:00",""" Really cool indeed"," Yeah it was for $27.95 and it was for the rights to name a building after themselves. ","1369"
"88","0000-00-00 00:00:00",""" Hi! I have two cats"," Yes he even won a cha cha championship in 1958","1002"
"880","0000-00-00 00:00:00"," I will always respect Amazon",""" Wow","59"
"881","0000-00-00 00:00:00"," do you know that the US postal service has a cont",""" Yeah they do","34"
"882","0000-00-00 00:00:00"," but I notice they Improve their delivery services",""" No I didn't know that","398"
"883","0000-00-00 00:00:00"," do you know much about sharks?""",""" Yeah they do.  On a different note","1185"
"884","0000-00-00 00:00:00"," I don't",""" No","31"
"885","0000-00-00 00:00:00"," I do know that because they have no bones on land",""" Yeah I only know a little bit","606"
"886","0000-00-00 00:00:00"," but I read that all shark aren't killer sharks. H",""" most people think that all sharks are killer sharks","202"
"887","0000-00-00 00:00:00"," just tv shows about them.  I think the Greenland ",""" No","515"
